Localité;;"T18M3PR [°C]";"T18M3PR [%HR]"
"Groupe de points de mesure";;;
Zone;;;
"Limite inférieure";;15,0;15,0
27/08/2022;18:30:00;24,0;54,7
27/08/2022;18:45:00;24,1;55,3
27/08/2022;19:00:00;24,1;55,4
27/08/2022;19:15:00;24,1;55,9
27/08/2022;19:30:00;24,1;55,8
27/08/2022;19:45:00;24,1;55,9
27/08/2022;20:00:00;24,1;55,9
27/08/2022;20:15:00;24,1;56,2
27/08/2022;20:30:00;24,1;56,1
27/08/2022;20:45:00;24,1;56,0
27/08/2022;21:00:00;24,1;56,5
27/08/2022;21:15:00;24,1;56,1
27/08/2022;21:30:00;24,2;56,7
27/08/2022;21:45:00;24,2;57,2
27/08/2022;22:00:00;24,2;57,1
27/08/2022;22:15:00;24,2;57,0
27/08/2022;22:30:00;24,2;57,1
27/08/2022;22:45:00;24,2;57,5
27/08/2022;23:00:00;24,2;57,4
27/08/2022;23:15:00;24,2;57,3
27/08/2022;23:30:00;24,2;57,2
27/08/2022;23:45:00;24,2;57,4
28/08/2022;00:00:00;24,2;57,4
28/08/2022;00:15:00;24,2;57,7
28/08/2022;00:30:00;24,2;57,7
28/08/2022;00:45:00;24,2;57,7
28/08/2022;01:00:00;24,2;57,7
28/08/2022;01:15:00;24,2;57,7
28/08/2022;01:30:00;24,2;57,7
28/08/2022;01:45:00;24,2;57,7
28/08/2022;02:00:00;24,2;57,7
28/08/2022;02:15:00;24,2;57,7
28/08/2022;02:30:00;24,2;57,8
28/08/2022;02:45:00;24,2;57,9
28/08/2022;03:00:00;24,2;58,0
28/08/2022;03:15:00;24,2;57,9
28/08/2022;03:30:00;24,2;58,0
28/08/2022;03:45:00;24,3;58,0
28/08/2022;04:00:00;24,3;58,1
28/08/2022;04:15:00;24,3;58,2
28/08/2022;04:30:00;24,3;58,2
28/08/2022;04:45:00;24,3;58,3
28/08/2022;05:00:00;24,3;58,3
28/08/2022;05:15:00;24,3;58,4
28/08/2022;05:30:00;24,3;58,4
28/08/2022;05:45:00;24,3;58,5
28/08/2022;06:00:00;24,3;58,5
28/08/2022;06:15:00;24,3;58,7
28/08/2022;06:30:00;24,3;58,7
28/08/2022;06:45:00;24,3;58,7
28/08/2022;07:00:00;24,3;59,0
28/08/2022;07:15:00;24,3;58,9
28/08/2022;07:30:00;24,3;59,0
28/08/2022;07:45:00;24,3;59,0
28/08/2022;08:00:00;24,3;59,0
28/08/2022;08:15:00;24,3;59,1
28/08/2022;08:30:00;24,3;59,1
28/08/2022;08:45:00;24,3;59,3
28/08/2022;09:00:00;24,3;59,4
28/08/2022;09:15:00;24,3;59,5
28/08/2022;09:30:00;24,3;59,6
28/08/2022;09:45:00;24,3;59,7
28/08/2022;10:00:00;24,3;59,7
28/08/2022;10:15:00;24,3;59,8
28/08/2022;10:30:00;24,3;59,9
28/08/2022;10:45:00;24,3;59,9
28/08/2022;11:00:00;24,3;59,9
28/08/2022;11:15:00;24,3;60,0
28/08/2022;11:30:00;24,3;60,1
28/08/2022;11:45:00;24,2;58,7
28/08/2022;12:00:00;23,8;54,4
28/08/2022;12:15:00;23,6;52,8
28/08/2022;12:30:00;23,5;52,1
28/08/2022;12:45:00;23,4;50,9
28/08/2022;13:00:00;23,3;50,3
28/08/2022;13:15:00;23,3;49,5
28/08/2022;13:30:00;23,2;49,0
28/08/2022;13:45:00;23,2;49,0
28/08/2022;14:00:00;23,1;48,4
28/08/2022;14:15:00;23,1;48,1
28/08/2022;14:30:00;23,1;47,6
28/08/2022;14:45:00;23,0;47,3
28/08/2022;15:00:00;23,0;48,5
28/08/2022;15:15:00;23,0;48,2
28/08/2022;15:30:00;23,0;47,4
28/08/2022;15:45:00;22,9;47,0
28/08/2022;16:00:00;22,9;47,2
28/08/2022;16:15:00;22,9;47,8
28/08/2022;16:30:00;22,9;47,4
28/08/2022;16:45:00;23,1;51,2
28/08/2022;17:00:00;23,4;53,1
28/08/2022;17:15:00;23,5;53,4
28/08/2022;17:30:00;23,6;53,6
28/08/2022;17:45:00;23,7;54,8
28/08/2022;18:00:00;23,8;54,8
28/08/2022;18:15:00;23,8;54,8
28/08/2022;18:30:00;23,8;54,9
28/08/2022;18:45:00;23,9;54,7
28/08/2022;19:00:00;23,9;54,4
28/08/2022;19:15:00;23,9;55,7
28/08/2022;19:30:00;23,9;56,5
28/08/2022;19:45:00;23,9;57,2
28/08/2022;20:00:00;24,0;57,6
28/08/2022;20:15:00;24,0;58,3
28/08/2022;20:30:00;24,0;58,8
28/08/2022;20:45:00;24,0;59,0
28/08/2022;21:00:00;24,0;59,3
28/08/2022;21:15:00;24,0;58,7
28/08/2022;21:30:00;24,0;59,3
28/08/2022;21:45:00;24,0;58,8
28/08/2022;22:00:00;24,1;59,0
28/08/2022;22:15:00;24,0;59,2
28/08/2022;22:30:00;24,1;59,1
28/08/2022;22:45:00;24,1;59,6
28/08/2022;23:00:00;24,1;60,3
28/08/2022;23:15:00;24,1;60,5
28/08/2022;23:30:00;24,1;60,1
28/08/2022;23:45:00;24,1;60,1
29/08/2022;00:00:00;24,1;59,4
29/08/2022;00:15:00;24,1;60,1
29/08/2022;00:30:00;24,1;60,4
29/08/2022;00:45:00;24,1;59,9
29/08/2022;01:00:00;24,1;59,7
29/08/2022;01:15:00;24,2;59,4
29/08/2022;01:30:00;24,2;59,1
29/08/2022;01:45:00;24,2;59,1
29/08/2022;02:00:00;24,2;59,3
29/08/2022;02:15:00;24,2;59,2
29/08/2022;02:30:00;24,2;59,0
29/08/2022;02:45:00;24,2;59,1
29/08/2022;03:00:00;24,2;58,9
29/08/2022;03:15:00;24,2;59,1
29/08/2022;03:30:00;24,2;59,1
29/08/2022;03:45:00;24,2;59,1
29/08/2022;04:00:00;24,2;59,2
29/08/2022;04:15:00;24,2;59,2
29/08/2022;04:30:00;24,2;59,1
29/08/2022;04:45:00;24,2;59,1
29/08/2022;05:00:00;24,2;59,2
29/08/2022;05:15:00;24,2;59,2
29/08/2022;05:30:00;24,2;59,2
29/08/2022;05:45:00;24,3;59,3
29/08/2022;06:00:00;24,3;59,3
29/08/2022;06:15:00;24,3;59,3
29/08/2022;06:30:00;24,3;59,5
29/08/2022;06:45:00;24,3;59,4
29/08/2022;07:00:00;24,3;59,5
29/08/2022;07:15:00;24,3;59,5
29/08/2022;07:30:00;24,3;59,5
29/08/2022;07:45:00;24,3;59,5
29/08/2022;08:00:00;24,3;59,6
29/08/2022;08:15:00;23,8;56,6
29/08/2022;08:30:00;23,6;54,1
29/08/2022;08:45:00;23,5;52,5
29/08/2022;09:00:00;23,5;52,3
29/08/2022;09:15:00;23,4;50,2
29/08/2022;09:30:00;23,3;50,5
29/08/2022;09:45:00;23,5;51,7
29/08/2022;10:00:00;23,7;52,6
29/08/2022;10:15:00;23,6;50,3
29/08/2022;10:30:00;23,4;48,7
29/08/2022;10:45:00;23,2;48,9
29/08/2022;11:00:00;23,2;49,2
29/08/2022;11:15:00;23,1;49,2
29/08/2022;11:30:00;23,2;49,9
29/08/2022;11:45:00;23,3;50,1
29/08/2022;12:00:00;23,3;49,4
29/08/2022;12:15:00;23,4;50,0
29/08/2022;12:30:00;23,4;49,1
29/08/2022;12:45:00;23,5;51,1
29/08/2022;13:00:00;23,6;50,7
29/08/2022;13:15:00;23,6;51,3
29/08/2022;13:30:00;23,6;52,5
29/08/2022;13:45:00;23,6;52,1
29/08/2022;14:00:00;23,6;51,7
29/08/2022;14:15:00;23,6;51,8
29/08/2022;14:30:00;23,7;53,7
29/08/2022;14:45:00;23,7;52,5
29/08/2022;15:00:00;23,7;52,7
29/08/2022;15:15:00;23,7;53,0
29/08/2022;15:30:00;23,6;52,5
29/08/2022;15:45:00;23,6;52,4
29/08/2022;16:00:00;23,6;52,6
29/08/2022;16:15:00;23,6;52,7
29/08/2022;16:30:00;23,7;53,5
29/08/2022;16:45:00;23,7;53,4
29/08/2022;17:00:00;23,7;53,0
29/08/2022;17:15:00;23,7;53,0
29/08/2022;17:30:00;23,7;53,2
29/08/2022;17:45:00;23,8;53,3
29/08/2022;18:00:00;23,9;55,5
29/08/2022;18:15:00;24,0;57,7
29/08/2022;18:30:00;24,0;58,0
29/08/2022;18:45:00;24,0;57,0
29/08/2022;19:00:00;24,0;57,8
29/08/2022;19:15:00;24,0;58,0
29/08/2022;19:30:00;24,1;57,3
29/08/2022;19:45:00;24,1;57,2
29/08/2022;20:00:00;24,1;57,1
29/08/2022;20:15:00;24,1;57,0
29/08/2022;20:30:00;24,2;57,1
29/08/2022;20:45:00;24,2;57,0
29/08/2022;21:00:00;24,2;57,2
29/08/2022;21:15:00;24,2;57,1
29/08/2022;21:30:00;24,2;57,1
29/08/2022;21:45:00;24,2;57,2
29/08/2022;22:00:00;24,2;57,3
29/08/2022;22:15:00;24,2;57,3
29/08/2022;22:30:00;24,2;57,4
29/08/2022;22:45:00;24,2;57,5
29/08/2022;23:00:00;24,2;57,6
29/08/2022;23:15:00;24,3;57,7
29/08/2022;23:30:00;24,3;57,8
29/08/2022;23:45:00;24,3;57,8
30/08/2022;00:00:00;24,3;57,9
30/08/2022;00:15:00;24,3;58,0
30/08/2022;00:30:00;24,3;58,1
30/08/2022;00:45:00;24,3;58,1
30/08/2022;01:00:00;24,3;58,3
30/08/2022;01:15:00;24,3;58,4
30/08/2022;01:30:00;24,3;58,5
30/08/2022;01:45:00;24,3;58,5
30/08/2022;02:00:00;24,3;58,7
30/08/2022;02:15:00;24,3;58,7
30/08/2022;02:30:00;24,3;58,8
30/08/2022;02:45:00;24,3;58,9
30/08/2022;03:00:00;24,3;58,8
30/08/2022;03:15:00;24,3;58,8
30/08/2022;03:30:00;24,3;58,8
30/08/2022;03:45:00;24,3;58,9
30/08/2022;04:00:00;24,4;58,9
30/08/2022;04:15:00;24,4;59,0
30/08/2022;04:30:00;24,4;59,2
30/08/2022;04:45:00;24,4;59,3
30/08/2022;05:00:00;24,4;59,4
30/08/2022;05:15:00;24,4;59,6
30/08/2022;05:30:00;24,4;59,9
30/08/2022;05:45:00;24,4;60,0
30/08/2022;06:00:00;24,4;60,1
30/08/2022;06:15:00;24,4;60,2
30/08/2022;06:30:00;24,4;60,0
30/08/2022;06:45:00;24,4;60,0
30/08/2022;07:00:00;24,4;60,0
30/08/2022;07:15:00;24,4;60,2
30/08/2022;07:30:00;24,4;60,2
30/08/2022;07:45:00;24,2;58,0
30/08/2022;08:00:00;23,7;53,8
30/08/2022;08:15:00;23,6;53,2
30/08/2022;08:30:00;23,5;52,0
30/08/2022;08:45:00;23,4;51,0
30/08/2022;09:00:00;23,4;51,3
30/08/2022;09:15:00;23,3;50,1
30/08/2022;09:30:00;23,3;50,7
30/08/2022;09:45:00;23,3;50,4
30/08/2022;10:00:00;23,3;50,3
30/08/2022;10:15:00;23,3;51,8
30/08/2022;10:30:00;23,3;51,1
30/08/2022;10:45:00;23,3;51,6
30/08/2022;11:00:00;23,8;54,7
30/08/2022;11:15:00;23,6;55,0
30/08/2022;11:30:00;23,9;56,5
30/08/2022;11:45:00;24,0;56,8
30/08/2022;12:00:00;24,1;57,6
30/08/2022;12:15:00;24,1;58,2
30/08/2022;12:30:00;24,1;58,5
30/08/2022;12:45:00;24,2;59,1
30/08/2022;13:00:00;24,2;59,6
30/08/2022;13:15:00;24,0;59,1
30/08/2022;13:30:00;24,0;59,0
30/08/2022;13:45:00;24,0;58,6
30/08/2022;14:00:00;24,0;58,9
30/08/2022;14:15:00;24,0;59,7
30/08/2022;14:30:00;24,0;60,0
30/08/2022;14:45:00;24,0;58,3
30/08/2022;15:00:00;23,8;56,4
30/08/2022;15:15:00;23,7;55,4
30/08/2022;15:30:00;23,7;54,8
30/08/2022;15:45:00;23,6;55,2
30/08/2022;16:00:00;23,6;52,7
30/08/2022;16:15:00;23,7;52,9
30/08/2022;16:30:00;23,7;51,9
30/08/2022;16:45:00;23,7;53,0
30/08/2022;17:00:00;23,7;52,0
30/08/2022;17:15:00;23,7;54,5
30/08/2022;17:30:00;23,8;53,1
30/08/2022;17:45:00;24,0;53,6
30/08/2022;18:00:00;24,1;53,8
30/08/2022;18:15:00;24,2;54,6
30/08/2022;18:30:00;24,2;55,4
30/08/2022;18:45:00;24,3;55,9
30/08/2022;19:00:00;24,3;56,4
30/08/2022;19:15:00;24,3;56,5
30/08/2022;19:30:00;24,3;56,5
30/08/2022;19:45:00;24,4;56,6
30/08/2022;20:00:00;24,4;56,7
30/08/2022;20:15:00;24,4;57,0
30/08/2022;20:30:00;24,4;56,9
30/08/2022;20:45:00;24,4;57,0
30/08/2022;21:00:00;24,4;57,0
30/08/2022;21:15:00;24,5;57,1
30/08/2022;21:30:00;24,5;57,1
30/08/2022;21:45:00;24,5;56,8
30/08/2022;22:00:00;24,5;56,9
30/08/2022;22:15:00;24,5;56,9
30/08/2022;22:30:00;24,5;57,1
30/08/2022;22:45:00;24,5;57,2
30/08/2022;23:00:00;24,5;57,5
30/08/2022;23:15:00;24,5;57,5
30/08/2022;23:30:00;24,5;57,7
30/08/2022;23:45:00;24,5;57,8
31/08/2022;00:00:00;24,6;58,0
